 Time Step, Robot ID, X, Y, Degree, SD Est 
41,1,135.08357,242.47836,0,0
41,2,38.932045,-215.83339,1,1
41,3,293.98093,243.98015,0,0
41,4,-159.38432,-213.36102,0,0
41,5,264.519,81.35893,0,0
41,6,-62.918304,164.64745,1,1
41,7,-27.302437,191.37224,1,1
41,8,-336.8516,179.59544,0,0
41,9,-198.80905,-331.19357,0,0
41,10,84.33399,-260.52277,1,1
41,11,101.00328,-142.3697,0,0
42,0,-251.90723,254.5969,0,0
42,1,136.6418,239.91478,0,0
42,2,40.113506,-213.07582,1,1
42,3,292.44626,246.55789,0,0
42,4,-161.36557,-215.61372,0,0
42,5,267.41434,80.57338,0,0
42,6,-64.02004,167.43782,1,1
42,7,-30.002455,190.0646,1,1
42,8,-338.74207,181.92487,0,0
42,9,-196.03029,-332.32425,0,0
42,10,81.79202,-262.116,1,1
42,11,103.76364,-143.54462,0,0
43,0,-254.62001,253.31596,0,0
43,1,138.56856,237.6153,0,0
43,2,41.55381,-210.44418,1,1
43,3,291.7587,249.47804,0,0
43,4,-163.60786,-217.60675,0,0
43,5,270.35916,80.00063,0,0
43,6,-65.72455,169.90656,1,1
43,7,-32.97965,189.69539,1,1
43,8,-341.308,183.47917,0,0
43,9,-193.06976,-332.80927,0,0
43,10,79.02909,-263.28485,1,1
43,11,106.74436,-143.8842,0,0
44,0,-257.1457,251.69704,0,0
44,1,140.96327,235.80826,0,0
44,2,43.860332,-208.52586,1,1
44,3,290.6985,252.28445,0,0
44,4,-166.32729,-218.87352,0,0
44,5,273.25473,79.21601,0,0
44,6,-67.04091,172.60233,1,1
44,7,-35.95303,190.09415,1,1
44,8,-343.7116,185.27435,0,0
44,9,-190.09454,-332.42447,0,0
44,10,76.40818,-264.7446,1,1
44,11,109.73962,-143.71556,0,0
45,0,-258.993,249.33327,0,0
45,1,143.55981,234.3056,0,0
45,2,46.79775,-207.91628,1,1
45,3,289.64038,255.09166,0,0
45,4,-168.97417,-220.28561,0,0
45,5,275.85995,77.728485,0,0
45,6,-68.45961,175.24567,1,1
45,7,-38.870182,190.79431,1,1
45,8,-345.97272,187.24599,0,0
45,9,-187.40517,-331.0951,0,0
45,10,73.94479,-266.45682,1,1
45,11,112.59331,-144.641,0,0
46,0,-261.41785,247.56686,0,0
46,1,146.41985,233.39996,0,0
46,2,49.76728,-207.4898,1,1
46,3,288.20453,257.72574,0,0
46,4,-171.69681,-221.54546,0,0
46,5,278.55725,76.41522,0,0
46,6,-71.1013,176.66745,1,1
46,7,-41.78667,191.49722,1,1
46,8,-348.41525,188.98782,0,0
46,9,-184.77797,-329.64673,0,0
46,10,71.48578,-268.17532,1,1
46,11,115.53913,-145.20856,0,0
47,0,-264.097,246.21695,0,0
47,1,149.23257,232.35661,0,0
47,2,52.621067,-206.56465,1,1
47,3,286.4847,260.18384,0,0
47,4,-174.67429,-221.9124,0,0
47,5,280.8927,74.53221,0,0
47,6,-73.97563,177.52666,1,1
47,7,-44.707993,192.17978,1,1
47,8,-350.73267,190.89297,0,0
47,9,-181.83876,-329.04584,0,0
47,10,69.816055,-270.66772,1,1
47,11,118.46527,-145.87015,0,0
48,0,-266.9468,245.27968,0,0
48,1,152.04715,231.31828,0,0
48,2,55.448956,-205.56313,1,1
48,3,284.71048,262.60294,0,0
48,4,-177.64668,-222.31845,0,0
48,5,283.48514,73.022484,0,0
48,6,-76.871025,178.31195,1,1
48,7,-47.70419,192.02878,1,1
48,8,-352.56158,193.271,0,0
48,9,-178.85722,-328.71353,0,0
48,10,68.231026,-273.2148,1,1
48,11,121.45459,-146.12306,0,0
49,0,-269.9335,244.99754,0,0
49,1,154.96223,230.60954,0,0
49,2,58.238045,-204.45815,0,0
